seg_idx,circuitid,substation,division,mid_lat,mid_lon
1691,102520403,10252,North Valley,39.511599692378354,-121.56765307747042
1692,102521101,10252,North Valley,39.51851309415829,-121.59938019377879
1693,102521102,10252,North Valley,39.5089061649159,-121.55518357639443
1694,102521103,10252,North Valley,39.62000533897991,-121.6312381071091
1695,102521104,10252,North Valley,39.510755744345744,-121.54181561128678
1696,102530401,10253,North Valley,40.03256609097535,-121.11845170215679
1697,102541101,10254,North Valley,40.43323325239128,-121.8665949863983
1698,102541102,10254,North Valley,40.5247057592848,-121.95032146325336
1699,102551101,10255,North Valley,39.943792698894285,-120.91402264963517
1700,102601101,10260,North Valley,39.765172673535,-122.1677523883255
1701,102650401,10265,North Valley,39.74364424169608,-121.83745162212311
1702,102701101,10270,North Valley,39.74641460307051,-122.19742838239421
1703,102701102,10270,North Valley,39.74698522983806,-122.14036780438278
1704,102701103,10270,North Valley,39.710430786116405,-122.10238693050421
1705,102701103,10270,North Valley,39.69761601575727,-122.17791202218625
1706,102741101,10274,North Valley,39.52804963471476,-122.21114504016654
1707,102741103,10274,North Valley,39.51530491129234,-122.20874284961141
1708,102741104,10274,North Valley,39.523114265036696,-122.18767146992128
1709,102781101,10278,North Valley,39.27367314346349,-122.48723156918133
1710,102812101,10281,North Valley,40.11998443647991,-120.79253980425649
1711,102831102,10283,North Valley,39.75358751079973,-121.60757977647005
1712,102831103,10283,North Valley,39.75710396992711,-121.62227398935815
1713,102831104,10283,North Valley,39.740148395080666,-121.58840071176893
1714,102831105,10283,North Valley,39.80092803695738,-121.6004327237361
1715,102831106,10283,North Valley,39.785761140019545,-121.60046932546732
1716,102841101,10284,North Valley,39.78121033082519,-121.97116935484046
1717,102841102,10284,North Valley,39.807873618007925,-121.95329887282581
1718,102841105,10284,North Valley,39.77991045447446,-121.87469146757986
1719,102841106,10284,North Valley,39.81773947831412,-121.90837516166509
1720,102851101,10285,North Valley,39.633499773107125,-122.00829657423344
1721,102851102,10285,North Valley,39.4955100655823,-122.01380144159496
1722,102911102,10291,North Valley,39.52531382152497,-121.56041570330387
1723,102911103,10291,North Valley,39.62865735543432,-121.3549569398059
1724,102911105,10291,North Valley,39.51661300887198,-121.54238112521001
1725,102911106,10291,North Valley,39.37159096642371,-121.59527430158784
1726,102911107,10291,North Valley,39.431949103067616,-121.46594701269647
1727,102911109,10291,North Valley,39.4274823338456,-121.50358699185273
1728,102911110,10291,North Valley,39.50176308143931,-121.5257233571973
1729,102931101,10293,North Valley,40.33689389065592,-122.4360670214568
1730,102931102,10293,North Valley,40.38420293987035,-122.34491394633696
1731,102931103,10293,North Valley,40.34733641821169,-122.30627149859295
1732,102940401,10294,North Valley,39.72295076864249,-121.84227522333298
1733,102971101,10297,North Valley,39.763377628647284,-121.86330216049986
1734,102971102,10297,North Valley,39.77183077683315,-121.82812068072587
1735,102971103,10297,North Valley,39.75846316675208,-121.81077292921964
1736,102971104,10297,North Valley,39.75145371322757,-121.81471402344641
1737,102971105,10297,North Valley,39.75277540637306,-121.82212510486939
1738,102971107,10297,North Valley,39.7635672330377,-121.83243678501381
1739,102971109,10297,North Valley,39.759267446371446,-121.80206726034365
1740,102971110,10297,North Valley,39.7557385022739,-121.86289994825962
1741,102971111,10297,North Valley,39.841707869798185,-121.819735339105
1742,103021101,10302,North Valley,40.014615131040756,-120.96147992169313
1743,103031101,10303,North Valley,39.866357503847695,-121.60021923053776
1744,103031102,10303,North Valley,39.87082156031873,-121.68541710606657
1745,103031102,10303,North Valley,40.08671849057394,-121.53182545764237
1746,103071103,10307,North Valley,39.75329510508462,-121.90038797940764
1747,103071104,10307,North Valley,39.73545512666782,-121.89688774826647
1748,103071105,10307,North Valley,39.77135030815931,-121.87621994726352
1749,103071106,10307,North Valley,39.745641055480355,-121.87044672730137
1750,103081103,10308,North Valley,39.64613834406848,-121.79705887320702
1751,103081104,10308,North Valley,39.67217651816773,-121.81884629395813
1752,103081105,10308,North Valley,39.75036743492501,-121.68346635375468
1753,103081106,10308,North Valley,39.716855113534564,-121.8603031927743
1754,103081107,10308,North Valley,39.69338192927866,-121.89199267713285
1755,103091101,10309,North Valley,39.653233041434916,-121.63726792086706
1756,103091102,10309,North Valley,39.698026714713606,-121.60466794017026
1757,103142101,10314,North Valley,39.538805856010235,-122.26052822641843
1758,103142102,10314,North Valley,39.64031806723449,-122.2345524286638
1759,103142103,10314,North Valley,39.52410366324422,-122.2474790665108
1760,103181101,10318,North Valley,40.31638880774912,-121.24061730253312
1761,103181102,10318,North Valley,40.294902870444034,-121.23718526359
1762,103191101,10319,North Valley,39.36920646006112,-121.33374300974072
1763,103201101,10320,North Valley,39.53254848166777,-121.16163994229073
1764,103201102,10320,North Valley,39.44150524735967,-121.26300353927539
1765,103211101,10321,North Valley,39.348362476191106,-121.68421567343445
1766,103211102,10321,North Valley,39.22870029263874,-121.59902154320285
1767,103221101,10322,North Valley,39.5693211730179,-121.30588573275138
1768,103241101,10324,North Valley,39.36213177287571,-121.86610113952786
1769,103241102,10324,North Valley,39.39638989276901,-121.6788002992978
1770,103241103,10324,North Valley,39.44208171948094,-121.66514265926445
1771,103251101,10325,North Valley,39.46472685533049,-121.7073894020687
1772,103261101,10326,North Valley,40.444242856233856,-122.30205453723076
1773,103261102,10326,North Valley,40.45103393231144,-122.29298665764149
1774,103261103,10326,North Valley,40.49134625426641,-122.25755886594817
1775,103271101,10327,North Valley,40.92294625282569,-122.40317211679779
1776,103301101,10330,North Valley,40.586481617583395,-121.09011997510409
1777,103311101,10331,North Valley,40.92854435471774,-121.71410286379651
1778,103311102,10331,North Valley,40.886128465587824,-121.66765008021368
1779,103321101,10332,North Valley,40.769665881110484,-121.9671723389951
1780,103331101,10333,North Valley,39.95710917892398,-122.25615981598034
1781,103331102,10333,North Valley,39.93419087636526,-122.58537520450619
1782,103331103,10333,North Valley,39.881145983579856,-122.17635725304781
1783,103331104,10333,North Valley,39.907348408302354,-122.10304568760162
1784,103341101,10334,North Valley,40.13495532339442,-122.1078276453684
1785,103351101,10335,North Valley,40.63144781038173,-122.11234582104709
1786,103351104,10335,North Valley,40.485329630015265,-122.22719758530756
1787,103381101,10338,North Valley,40.70668583840728,-122.65356600822803
1788,103381102,10338,North Valley,40.651492712038355,-122.58452379116517
1789,103391101,10339,North Valley,39.9868535036826,-122.16156479514513
1790,103391102,10339,North Valley,40.06167540402371,-122.18251798701712
1791,103401101,10340,North Valley,40.51064418991827,-122.38014867083064
1792,103401102,10340,North Valley,40.5775281665353,-122.45573972496891
1793,103441101,10344,North Valley,40.440376776334496,-122.52694422638358
1794,103441102,10344,North Valley,40.43422948351468,-122.40761002007626
1795,103441103,10344,North Valley,40.486613679422604,-122.32782442860804
1796,103451101,10345,North Valley,40.612748349084065,-122.57240570115268
1797,103461101,10346,North Valley,40.38452451522123,-122.20609329368413
1798,103461102,10346,North Valley,40.42660458729632,-122.24133992093124
1799,103481101,10348,North Valley,40.04302156176471,-122.10429851646919
1800,103481102,10348,North Valley,39.9803137336019,-122.09804277783864
1801,103491101,10349,North Valley,41.12932784368171,-121.19227893632262
1802,103491102,10349,North Valley,41.040699054572286,-121.35893974838328
1803,103501101,10350,North Valley,40.8597850063026,-121.99154854445952
1804,103521102,10352,North Valley,40.623420460235906,-122.36833647545589
1805,103521103,10352,North Valley,40.616669389130514,-122.3358658962849
1806,103521104,10352,North Valley,40.57210436655449,-122.29983368991918
1807,103531103,10353,North Valley,40.191802872436064,-122.21092042365962
1808,103541101,10354,North Valley,40.224435130615,-122.36360744240035
1809,103541102,10354,North Valley,40.17574253861422,-122.23799255665323
1810,103541103,10354,North Valley,40.16969346421413,-122.32834697896239
1811,103541104,10354,North Valley,40.24133976627818,-122.28053862659115
1812,103541105,10354,North Valley,40.20762342613652,-122.21076369932842
1813,103551101,10355,North Valley,40.85581636443367,-121.52600901498226
1814,103561101,10356,North Valley,40.72535166336571,-122.32023399005823
1815,103561102,10356,North Valley,40.704637236831594,-122.263143427221
1816,103571103,10357,North Valley,40.15291149377131,-122.22160971280884
1817,103571104,10357,North Valley,40.12948697078184,-122.19144212851211
1818,103571105,10357,North Valley,40.17393832358426,-122.42780843273637
1819,103581101,10358,North Valley,39.87232527363981,-122.04152048613501
1820,103601101,10360,North Valley,40.65183534063485,-121.88125448866643
1821,103611101,10361,North Valley,40.39758285097589,-122.88448906789307
1822,103721101,10372,North Valley,41.03326309811728,-121.48498148733815
1823,103732101,10373,North Valley,41.00166914150017,-121.63327708571394
1824,103751101,10375,North Valley,39.79150850146897,-121.50941020498124
1825,103751102,10375,North Valley,39.68325207190775,-121.3254287533889
1826,152011102,15201,Sacramento,39.14836207395857,-121.5940081437278
1827,152011103,15201,Sacramento,39.12570638688912,-121.58465988370484
1828,152011104,15201,Sacramento,39.14655591239601,-121.58128636622853
1829,152011105,15201,Sacramento,39.1213389149715,-121.52904075699381
1830,152011106,15201,Sacramento,39.13925656515669,-121.58979592770352
1831,152011107,15201,Sacramento,39.14340879038031,-121.60681537127716
1832,152011108,15201,Sacramento,39.15174752443374,-121.52902373251742
1833,152031101,15203,Sierra,39.156829886841756,-121.05357483150766
1834,152031102,15203,Sierra,39.21020438871996,-121.06559401836573
1835,152031103,15203,Sierra,39.18480677364857,-121.08049041164507
1836,152061101,15206,Sierra,38.787497390353174,-121.220696590691
1837,152061102,15206,Sierra,38.74879021206157,-121.32619329966636
1838,152061103,15206,Sierra,38.78487844655588,-121.24598489226418
1839,152061104,15206,Sierra,38.79707770172874,-121.22839342600552
1840,152101101,15210,Sierra,39.5215396704216,-120.83113839534438
1841,152101101,15210,Sierra,39.50351279844078,-120.89051390283296
1842,152101102,15210,Sierra,39.37327738277834,-120.79303179608156
1843,152111101,15211,Sacramento,39.062389233508,-121.72691522339308
1844,152111102,15211,Sacramento,39.07257875726813,-121.67500736809563
1845,152111103,15211,Sacramento,39.112633227252026,-121.69717940146636
1846,152151101,15215,Sacramento,38.86340579542082,-121.53885693993826
1847,152151102,15215,Sacramento,38.92367590501404,-121.53024293320503
1848,152151103,15215,Sacramento,38.94707459707051,-121.49861058149023
1849,152161101,15216,Sierra,38.890777368008486,-121.05997215436358
1850,152161102,15216,Sierra,38.904272841927224,-121.06897071394027
1851,152181101,15218,Sierra,38.99803028270635,-120.87147240842755
1852,152181102,15218,Sierra,39.0264834517089,-120.85793431241547
1853,152201101,15220,Sierra,39.421772262845145,-121.0030650058448
1854,152201102,15220,Sierra,39.44311792073769,-120.99507290902605
1855,152241101,15224,Sierra,39.00004085515893,-121.01933126545998
1856,152241102,15224,Sierra,38.959927751468754,-121.03026811196818
1857,152251101,15225,Sierra,39.316016228229664,-120.62906662434388
1858,152261103,15226,Sierra,38.70635301331314,-120.84024198042059
1859,152261104,15226,Sierra,38.653007207295204,-120.8376176896562
1860,152261105,15226,Sierra,38.67295170739045,-120.85785607448786
1861,152261106,15226,Sierra,38.65936631374837,-120.76362897753215
1862,152261107,15226,Sierra,38.712966222479885,-120.88757222301693
1863,152271101,15227,Sierra,38.87846725478846,-121.1109588477974
1864,152271102,15227,Sierra,38.889478106385184,-121.14507986430102
1865,152282101,15228,Sierra,38.83067128461858,-121.04062133269996
1866,152291101,15229,Sierra,39.315407223351365,-120.42567539751164
1867,152291102,15229,Sierra,39.31442959959346,-120.50848168788274
1868,152301101,15230,Sierra,39.211504108292914,-120.81969808514316
1869,152301102,15230,Sierra,39.18796190590117,-120.80932683276822
1870,152321101,15232,Sierra,39.25323841057223,-120.72471955261655
1871,152331105,15233,Sacramento,39.161862010562245,-121.58527371964426
1872,152331107,15233,Sacramento,39.15642289815785,-121.5741145505797
1873,152331108,15233,Sacramento,39.24640980939288,-121.5000821545094
1874,152431101,15243,Sierra,39.0853567185643,-120.99700188914869
1875,152431102,15243,Sierra,39.137140673012034,-120.92565072825454
1876,152442103,15244,Sierra,38.862309957071645,-121.28591354481651
1877,152442104,15244,Sierra,38.798575639032094,-121.28659308977596
1878,152442107,15244,Sierra,38.81355073843318,-121.29486483162972
1879,152442108,15244,Sierra,38.8556479673373,-121.26361509237695
1880,152442109,15244,Sierra,38.83050886072685,-121.27201006175113
1881,152442110,15244,Sierra,38.812323835410766,-121.34436480804209
1882,152442110,15244,Sierra,38.74826956046185,-121.37409891343027
1883,152442110,15244,Sierra,38.74919597938185,-121.37227865128598
1884,152461101,15246,Sierra,38.8978432949028,-121.07487814221015
1885,152461102,15246,Sierra,38.900288929027,-121.08690068459632
1886,152461103,15246,Sierra,38.921158420309055,-121.1048691673936
1887,152461104,15246,Sierra,38.918869683168296,-121.06490335190621
1888,152471101,15247,Sierra,39.37419925064192,-121.00108616527058
1889,152481102,15248,Sacramento,39.21485857275203,-120.93572192393303
1890,152481103,15248,Sacramento,39.25408276262985,-121.0148963027112
1891,152481104,15248,Sacramento,39.257229930943375,-121.0828754152358
1892,152481105,15248,Sacramento,39.23532698564582,-120.99659433329597
1893,152481106,15248,Sacramento,39.18616763809605,-121.01744316020326
1894,152481107,15248,Sacramento,39.22418544746905,-121.06374174760674
1895,152481110,15248,Sacramento,39.2353758716294,-121.06027703842474
1896,152491101,15249,Sierra,39.02767142915714,-120.9658298552634
1897,152491102,15249,Sierra,39.042261965245885,-121.00974685865852
1898,152531101,15253,Sierra,38.8732076663873,-121.0703612653335
1899,152561103,15256,Sierra,38.835655289820345,-121.13606952328159
1900,152561105,15256,Sierra,38.86908325411963,-121.14199931529672
1901,152561106,15256,Sierra,38.826366021173264,-121.20155240736402
1902,152561107,15256,Sierra,38.8089667775099,-121.15380339247523
1903,152571101,15257,Sierra,38.76556715834712,-121.18267462451726
1904,152571102,15257,Sierra,38.737932993036736,-121.17211413154445
1905,152571103,15257,Sierra,38.74247786799657,-121.21155821175387
1906,152571104,15257,Sierra,38.7461994416877,-121.15168994138709
1907,152571105,15257,Sierra,38.724124532561156,-121.21430797635854
1908,152571106,15257,Sierra,38.74651512343937,-121.17922112938486
1909,152581103,15258,Sierra,38.80454867418938,-121.21494325374991
1910,152581104,15258,Sierra,38.79591880589871,-121.22058060955959
1911,152582105,15258,Sierra,38.8039713368606,-121.25447159950933
1912,152582106,15258,Sierra,38.7691812008135,-121.21771125538773
1913,152582109,15258,Sierra,38.86932976217998,-121.27158721463755
1914,152582110,15258,Sierra,38.8198449271854,-121.24242053809354
1915,152591101,15259,Sierra,39.306643398591596,-120.38483151107695
1916,152591102,15259,Sierra,39.29782259058811,-120.33476313301156
1917,152691103,15269,Sierra,39.07999609277692,-121.12421337353491
1918,152691104,15269,Sierra,39.11902929483161,-121.05371695120382
1919,152691107,15269,Sierra,39.00903631069397,-121.07612469434582
1920,152691109,15269,Sierra,39.07023564037341,-121.20204861281782
1921,152691110,15269,Sierra,39.059163871101255,-121.02476466729165
1922,152701107,15270,Sierra,38.92490700270617,-121.11742211583662
1923,152701108,15270,Sierra,38.98165492562406,-121.10927286522835
1924,152701109,15270,Sierra,38.956921245863626,-121.06065589867725
1925,152701110,15270,Sierra,38.93057721217,-121.09364847146988
1926,152762101,15276,Sierra,38.742021699739624,-120.56944861899025
1927,152762102,15276,Sierra,38.754485409932535,-120.59952551006417
1928,152811102,15281,Sacramento,39.01082044536518,-121.42057756945562
1929,152811104,15281,Sacramento,39.00076158049144,-121.38680372323483
1930,152811105,15281,Sacramento,39.0579130424897,-121.38256358915413
1931,152851102,15285,Sacramento,39.149027132517915,-121.64765993957012
1932,152851104,15285,Sacramento,39.15041809414243,-121.63618879439005
1933,152851105,15285,Sacramento,39.11434719860053,-121.66147016672163
1934,152851106,15285,Sacramento,39.13806492142724,-121.65220711737358
1935,152851107,15285,Sacramento,39.141045203132336,-121.62612185197696
1936,152901101,15290,Sacramento,39.10161458290935,-121.58723887932489
1937,152901102,15290,Sacramento,39.08964822934652,-121.55336816606572
1938,152901103,15290,Sacramento,39.13651669478223,-121.52372058128155
1939,152901104,15290,Sacramento,39.097208367239965,-121.55621710318742
1940,152901105,15290,Sacramento,39.044289116480776,-121.45801292980876
1941,152921101,15292,Sacramento,39.25603196103644,-121.41361395748787
1942,153081109,15308,Sierra,38.7285290180295,-120.76213499575242
1943,153081110,15308,Sierra,38.76851536097701,-120.85668069108827
1944,153081111,15308,Sierra,38.719597835799455,-120.83130212699945
1945,153081112,15308,Sierra,38.72192952204377,-120.79072393411988
1946,153082106,15308,Sierra,38.82398965813944,-120.79184092124686
1947,153132101,15313,Sierra,39.24812138503124,-121.3647455300719
1948,153132102,15313,Sierra,39.233162996574194,-121.2184016058258
1949,153132105,15313,Sierra,39.231338565629414,-121.15217034620673
1950,153612103,15361,Sierra,38.615714542303856,-121.06420630437302
1951,153612104,15361,Sierra,38.696570124550774,-121.03944745430051
1952,153612105,15361,Sierra,38.65032154927587,-121.06732863398408
1953,153612106,15361,Sierra,38.678620810898146,-121.04737904737578
1954,153612109,15361,Sierra,38.69832233030836,-121.07359728833573
1955,153612110,15361,Sierra,38.70965659559554,-121.08999630419828
1956,153651103,15365,Sierra,38.64832501449047,-120.96523639041688
1957,153651104,15365,Sierra,38.60254499101213,-120.98627333694165
1958,153652105,15365,Sierra,38.712283190028,-120.99258431817536
1959,153652108,15365,Sierra,38.65663606747685,-120.99412294598532
1960,153652109,15365,Sierra,38.77071941002617,-120.93320439798538
1961,153652110,15365,Sierra,38.648500200227126,-120.91487632907823
1962,153661103,15366,Sierra,38.744912302517186,-120.6866809723205
1963,153661104,15366,Sierra,38.79825255955013,-120.71242431246692
1964,153662102,15366,Sierra,38.68899322084034,-120.72097899984881
1965,153701101,15370,Sierra,38.90482070645323,-121.27481617146694
1966,153701102,15370,Sierra,38.893011086725664,-121.30325117248778
1967,153701104,15370,Sierra,38.994548179274,-121.26551818806796
1968,153701105,15370,Sierra,38.85368053477319,-121.37962228127628
1969,153702108,15370,Sierra,38.9073618000944,-121.3286064685745
1970,153702109,15370,Sierra,38.88384445133988,-121.27470829689379
1971,153711101,15371,Sierra,38.98297496876799,-121.67216447319791
1972,153711102,15371,Sierra,39.003470800874894,-121.60990931951892
1973,153731101,15373,Sacramento,39.017854327215964,-121.49419472090435
1974,153731102,15373,Sacramento,39.05516023079806,-121.56708656556306
1975,153732106,15373,Sacramento,39.00097002086119,-121.54182728515455
1976,153732107,15373,Sacramento,39.04147205590471,-121.5619536584624
1977,153741101,15374,Sacramento,39.406177317814546,-121.22755088005391
1978,153751101,15375,Sacramento,39.16874009766279,-121.63275686561866
1979,153751102,15375,Sacramento,39.163494101694056,-121.66415509656271
1980,153751103,15375,Sacramento,39.170570503864816,-121.68102740186991
1981,153751104,15375,Sacramento,39.14187153214649,-121.72949396747228
1982,153751105,15375,Sacramento,39.15479184337675,-121.6311623966193
1983,153761102,15376,Sacramento,38.73570436077817,-121.48258769560447
1984,153761105,15376,Sacramento,38.82405351521406,-121.49157638607015
1985,153771101,15377,Sacramento,39.28897839124837,-121.64742555209939
1986,153771102,15377,Sacramento,39.25938504721118,-121.64832612586466
1987,153771104,15377,Sacramento,39.296272316773255,-121.8121263305978
1988,153781102,15378,Sacramento,39.12815890898839,-121.61727461049557
1989,153781103,15378,Sacramento,39.105812013892006,-121.63343115169482
1990,153781104,15378,Sacramento,39.09489568279374,-121.60795139874291
1991,153781105,15378,Sacramento,39.11189328232338,-121.65003498558438
1992,153781106,15378,Sacramento,39.10002074639422,-121.66531034616922
1993,153781107,15378,Sacramento,39.12901079727199,-121.60720897104079
1994,153781108,15378,Sacramento,39.06238523999969,-121.64323868105191
1995,153791101,15379,Sacramento,39.19741193092445,-121.2946733912212
1996,158031101,15803,Sierra,38.80565300610076,-120.04361974746314
1997,162071101,16207,Stockton,38.02975477257045,-121.12490024577737
1998,162071103,16207,Stockton,38.027726152697724,-121.04980782938564
1999,162071104,16207,Stockton,38.001490130630046,-121.08217749361467
2000,162081101,16208,Stockton,38.25415256031798,-121.44387042835196
2001,162081102,16208,Stockton,38.1982958448064,-121.46812838598954
2002,162091101,16209,Stockton,37.979436675085275,-121.5699620214587
2003,162091102,16209,Stockton,38.04399357877064,-121.50927794456769
2004,162091103,16209,Stockton,37.89477777033446,-121.51196470340881
2005,162111101,16211,Stockton,38.15886950376889,-121.31842087565869
2006,162111102,16211,Stockton,38.21834519726036,-121.26484256773695
2007,162161101,16216,Stockton,38.35056385670512,-120.77034879637222
2008,162161102,16216,Stockton,38.31661952448862,-120.71392437322515
2009,162211101,16221,Stockton,38.10801357009358,-120.69225480096614
2010,162231101,16223,Stockton,38.17192691266596,-121.16349714738628
2011,162231102,16223,Stockton,38.22289491807431,-121.20823843777623
2012,162300401,16230,Stockton,37.969341533966244,-121.2725247769602
2013,162300402,16230,Stockton,37.95686781177158,-121.27312019428592
2014,162300403,16230,Stockton,37.97286242147405,-121.29404862121314
2015,162370404,16237,Stockton,37.9424618100869,-121.28946839537946
2016,162370405,16237,Stockton,37.95952287923546,-121.2862595368386
2017,162370406,16237,Stockton,37.94536363452051,-121.27821602265703
2018,162370410,16237,Stockton,37.94200631468224,-121.26836724842147
2019,162371101,16237,Stockton,37.96719383310937,-121.28835451548211
2020,162371102,16237,Stockton,37.94659525976052,-121.31972023484639
2021,162371103,16237,Stockton,37.95342458924614,-121.2816954992294
2022,162371104,16237,Stockton,37.943828919258316,-121.27772583267945
2023,162371105,16237,Stockton,37.95820285233671,-121.28320519060755
2024,162371106,16237,Stockton,37.940422965243414,-121.28309774838321
2025,162371107,16237,Stockton,37.909281909335654,-121.31220041518628
2026,162371108,16237,Stockton,37.937159509741534,-121.2936396001749
2027,162371109,16237,Stockton,37.95969842914455,-121.3025050209245
2028,162371110,16237,Stockton,37.91360623379302,-121.32004860638875
2029,162371111,16237,Stockton,37.95180775101324,-121.29100482355892
2030,162421101,16242,Stockton,37.973425513966355,-121.3409521375906
2031,162421103,16242,Stockton,37.99817741406639,-121.35008696090098
2032,162421105,16242,Stockton,38.00057009893465,-121.34583406712201
2033,162421106,16242,Stockton,37.99848602750426,-121.31285723389578
2034,162422103,16242,Stockton,37.99274845924274,-121.32479143849878
2035,162422104,16242,Stockton,37.988485104502615,-121.34034879634284
2036,162422105,16242,Stockton,37.99652820595331,-121.35681623781332
2037,162422106,16242,Stockton,38.02627898021146,-121.3454523275943
2038,162422107,16242,Stockton,38.03220027412483,-121.3610198879133
2039,162422108,16242,Stockton,38.03398816400322,-121.33346765936098
2040,162611701,16261,Stockton,37.83191289965365,-121.23539174051066
2041,162611702,16261,Stockton,37.802187993313055,-121.21962766548198
2042,162611703,16261,Stockton,37.76795103078167,-121.22169804870136
2043,162611704,16261,Stockton,37.813443792591336,-121.20368768913168
2044,162611705,16261,Stockton,37.826482394910045,-121.19957526256977
2045,162611706,16261,Stockton,37.79483096549757,-121.23798875215589
2046,162611707,16261,Stockton,37.80223534977138,-121.2117450232285
2047,162611708,16261,Stockton,37.80442608341753,-121.25274637231796
2048,162671101,16267,Yosemite,37.579163979770826,-121.29237256288073
2049,162671102,16267,Yosemite,37.57963658092963,-121.20736827390036
2050,162671103,16267,Yosemite,37.50922919205107,-121.33113128490018
2051,162701701,16270,Stockton,37.82393327489802,-121.30552289620007
2052,162701702,16270,Stockton,37.78775947318965,-121.24860069125754
2053,162701703,16270,Stockton,37.79852900509161,-121.28228022669734
2054,162701706,16270,Stockton,37.81644952406108,-121.31356926423614
2055,162701707,16270,Stockton,37.78060075344705,-121.27594277867382
2056,162741101,16274,Yosemite,37.330731527824376,-121.04931355062425
2057,162741102,16274,Yosemite,37.31979292481263,-121.02396248717648
2058,162741105,16274,Yosemite,37.275762038894605,-121.09272136695299
2059,162741106,16274,Yosemite,37.34821118434079,-120.97980737324941
2060,162771101,16277,Stockton,37.707493049546535,-121.52959914077658
2061,162771102,16277,Stockton,37.71477366765606,-121.43449666419772
2062,162771103,16277,Stockton,37.70736011255345,-121.44285190057826
2063,162771104,16277,Stockton,37.69712770870765,-121.46689055093753
2064,162771105,16277,Stockton,37.742700149904465,-121.47066153263805
2065,162771106,16277,Stockton,37.73631819126377,-121.45045360884222
2066,162771107,16277,Stockton,37.755447284911085,-121.46567205102173
2067,162771108,16277,Stockton,37.727586155697544,-121.50396403673591
2068,162821701,16282,Yosemite,38.2093033766554,-120.36410474689423
2069,162821702,16282,Yosemite,38.267250915906864,-120.3266993845847
2070,162831702,16283,Yosemite,38.15586424898247,-120.05658440883185
2071,162880402,16288,Stockton,37.74965640413687,-121.42574664943098
2072,162880405,16288,Stockton,37.74326680693865,-121.42832237338276
2073,162881102,16288,Stockton,37.75490934199668,-121.3988215244596
2074,162881103,16288,Stockton,37.75629760757921,-121.45298591611557
2075,162881104,16288,Stockton,37.737959239400865,-121.42358855214525
2076,162881105,16288,Stockton,37.721246274932255,-121.42964209011213
2077,162881106,16288,Stockton,37.78316281685123,-121.46006832207578
2078,162881107,16288,Stockton,37.75764418262253,-121.4335695669458
2079,162881108,16288,Stockton,37.78680736044035,-121.37688866845552
2080,162881109,16288,Stockton,37.72554411073605,-121.42204092017295
2081,162881110,16288,Stockton,37.73900521600832,-121.39936771170888
2082,162881111,16288,Stockton,37.7396730135255,-121.44825399889024
2083,162881112,16288,Stockton,37.75110092779205,-121.46754966071933
2084,162981702,16298,Yosemite,37.83721980208187,-120.8360358834575
2085,162981703,16298,Yosemite,37.846166397329796,-120.89695416127812
2086,162981704,16298,Yosemite,37.88052009878815,-121.01807602340827
2087,162991101,16299,Stockton,38.184012071548715,-120.97022100910009
2088,162991102,16299,Stockton,38.14365891263696,-120.88693537789082
2089,162991103,16299,Stockton,38.10320139780084,-120.86200710709137
2090,163011101,16301,Stockton,38.403562074966295,-120.75530890578678
2091,163011102,16301,Stockton,38.36753561689705,-120.79518821009134
2092,163011103,16301,Stockton,38.35448211787705,-120.87675188571636
2093,163021102,16302,Stockton,38.09395930659416,-121.46370586661521
2094,163021103,16302,Stockton,38.17489098611679,-121.38480188323808
2095,163071101,16307,Stockton,37.95578936355836,-121.32708769831223
2096,163071102,16307,Stockton,37.967195010594295,-121.33542719903144
2097,163081102,16308,Stockton,37.94851438089281,-121.38057542809163
2098,163091104,16309,Stockton,37.65180565554274,-121.35976779923637
2099,163111101,16311,Yosemite,37.28671977825431,-120.94761927616918
2100,163111102,16311,Yosemite,37.251164857962344,-120.99879164204192
2101,163120401,16312,Stockton,37.97382167606791,-121.31357653688684
2102,163120402,16312,Stockton,37.96647309630364,-121.31101045526344
2103,163120403,16312,Stockton,37.978803065513425,-121.30893938197903
2104,163121101,16312,Stockton,37.973652420747314,-121.33579124776982
2105,163121102,16312,Stockton,37.98129585625043,-121.31862904910886
2106,163121103,16312,Stockton,37.99273268672777,-121.30280189639221
2107,163121104,16312,Stockton,37.989212439136246,-121.29885342660432
2108,163121105,16312,Stockton,37.9892313216562,-121.31666060269782
2109,163121106,16312,Stockton,37.97679159703558,-121.3228800976583
2110,163130401,16313,Stockton,37.95572799130204,-121.26728658887349
2111,163130402,16313,Stockton,37.967558111993114,-121.26015805986908
2112,163131101,16313,Stockton,37.972366477528055,-121.24119621969552
2113,163131102,16313,Stockton,37.95498017353779,-121.25274090882188
2114,163151101,16315,Stockton,38.092012673853795,-121.22886011316166
2115,163151102,16315,Stockton,38.044856563737675,-121.25138453349433
2116,163160401,16316,Yosemite,38.19677379871726,-119.97018608887596
2117,163191711,16319,Yosemite,37.754775877189466,-120.8840995121022
2118,163191712,16319,Yosemite,37.78365090446688,-120.912211707641
2119,163191713,16319,Yosemite,37.796115608632796,-120.9599278313361
2120,163191714,16319,Yosemite,37.762390840042606,-120.88622788947538
2121,163191715,16319,Yosemite,37.7693144076062,-120.93051547586816
2122,163191716,16319,Yosemite,37.73265518000989,-120.93965811236943
2123,163201101,16320,Stockton,38.50580898146305,-120.50038541769815
2124,163201102,16320,Stockton,38.385145107320234,-120.51387957922364
